base_currency,target_currency,pair_base_risk,markup_percent,amount_inr,money_at_stake_inr,is_risky
EUR,INR,0.15,0.020025570984633916,492.56062324515887,9.863807725031451,1
THB,INR,0.35,0.0011473089638003274,1146.2435545667254,1.3150955048527537,0
THB,INR,0.35,0.02278094240687515,273.67566438027194,6.234589548410268,1
USD,INR,0.15,0.04648734008458804,88.02552889492095,4.092072697863921,0
GBP,INR,0.2,0.0833443141203356,103.60260522884607,8.63468807387807,1
KRW,INR,0.3,0.05194252035191102,342.3022470063786,17.780041431633695,0
THB,INR,0.35,0.09649130924727704,356.44356705442664,34.39370645785121,1
EUR,INR,0.15,-0.03,1307.6861477296327,-39.23058443188898,0
GBP,INR,0.2,0.038267582715362534,5212.642486501297,199.47522751780141,0
THB,INR,0.35,-0.006231938626650177,153.1276182434114,-0.9542819189380579,0
EUR,INR,0.15,0.022334582510288064,2118.55508013952,47.317043239966054,0
EUR,INR,0.15,0.03577657284970134,757.6724825759724,27.106924769093343,0
KRW,INR,0.3,0.003837282686146479,105.04167232226737,0.4030745905261084,0
GBP,INR,0.2,0.05181430967094259,1099.7331200782605,56.98191243912688,0
GBP,INR,0.2,-0.01062420942331214,807.3262292351736,-8.577202932327388,0
AED,INR,0.4,0.025325766397680374,1415.5823806925498,35.850708690091764,1
KRW,INR,0.3,0.11542127588844328,460.2931313309008,53.127620500899354,1
THB,INR,0.35,0.009499527516389281,1053.9859142739206,10.012368194531822,0
GBP,INR,0.2,-0.017307819116814477,455.00566087917025,-7.875155675623308,0
AED,INR,0.4,-0.00883245560846394,1715.0177925749924,-15.147818520644439,0
GBP,INR,0.2,-0.008729481015728255,871.6703421405666,-7.6092297036894285,0
THB,INR,0.35,-0.020954069370139182,685.2767737275232,-14.359337054431691,0
AED,INR,0.4,0.022529198161753923,228.675662315492,5.151879311076043,1
KRW,INR,0.3,-0.020507934430394385,280.78287658456856,-5.758276822173851,0
THB,INR,0.35,-0.01758416515434684,50.225923031277816,-0.8831809256115017,0
EUR,INR,0.15,0.021225274085473398,351.9154164244941,7.469501168513394,0
GBP,INR,0.2,0.010653060788493145,34.38940424981145,0.36635241395330587,0
THB,INR,0.35,0.04464944778099465,2696.1046732935947,120.37958482231801,1
KRW,INR,0.3,0.024211025156403863,1365.8236550561214,33.06799087177523,0
EUR,INR,0.15,-0.0008527544873995138,346.3551452972293,-0.2953559043861229,0
GBP,INR,0.2,0.03714738914578945,1175.7222039887154,43.675010238914055,0
THB,INR,0.35,0.03280936534907175,97.7825070254303,3.208181997745518,0
THB,INR,0.35,-0.006260325867749843,1255.930183988203,-7.862532218909167,0
USD,INR,0.15,0.022756975263301782,2202.5592570916892,50.12358652959192,0
KRW,INR,0.3,0.06198274737139875,1255.9296134714277,77.84596794805799,1
EUR,INR,0.15,-0.03,945.6979033274883,-28.370937099824648,0
EUR,INR,0.15,-0.03,3004.070889018737,-90.12212667056211,0
USD,INR,0.15,-0.004065007041342309,323.144496994296,-1.3135846556528317,0
GBP,INR,0.2,0.013716686430052789,443.85451270981594,6.088213171404425,0
THB,INR,0.35,-0.007728159622547819,1854.467278051572,-14.331619139574318,0
EUR,INR,0.15,-0.02185921865948446,1409.9248874051502,-30.819856407238184,0
AED,INR,0.4,0.033738853386033094,111.95784738960606,3.777329398493787,0
EUR,INR,0.15,0.031926969233764695,1492.6049660776528,47.65435283012562,0
GBP,INR,0.2,0.01950896325959791,48.98011956004874,0.9555513529477039,0
GBP,INR,0.2,0.03196608774315108,1660.1082348645036,53.06716549880638,0
GBP,INR,0.2,0.004183202287000035,189.46919820376596,0.7925879832420567,0
GBP,INR,0.2,-0.00365611120631207,1064.3981558003607,-3.891558025399599,0
AED,INR,0.4,0.059464155278945156,1332.9499859019688,79.26274494074244,1
USD,INR,0.15,0.009747102213277216,9529.101480478566,92.88112613091583,0
AED,INR,0.4,-0.0010820562797877586,230.0362127267273,-0.248912128559548,0
EUR,INR,0.15,0.021070159525522887,2827.398101986733,59.57372905102109,0
AED,INR,0.4,0.017122247314304975,852.7894093710788,14.60167117427168,0
THB,INR,0.35,0.07627659113553137,812.3923346928195,61.96651795500395,1
KRW,INR,0.3,0.02694814678348173,370.3714089841612,9.98082309371012,0
KRW,INR,0.3,0.024704998374296426,1224.639629261391,30.254720050001644,0
KRW,INR,0.3,-0.027735547835169065,477.76897370147685,-13.251184224256942,0
THB,INR,0.35,0.018304845124926777,717.1051454803882,13.12649862630659,1
EUR,INR,0.15,0.004275428462743836,741.0376288522883,3.168253370359276,0
THB,INR,0.35,0.037326714665330274,1326.691532640197,49.521036287770336,0
USD,INR,0.15,0.01285057986646062,207.27846976796405,2.663648530350965,1
USD,INR,0.15,-0.01691652336310824,78.69998777984885,-1.331330181954146,0
AED,INR,0.4,-0.00954281301529922,1911.2468432681328,-18.238671251388684,0
GBP,INR,0.2,0.09319778713008345,693.550080771407,64.63733279178577,1
THB,INR,0.35,-0.011534592558918597,231.23757430485412,-2.6672312039191564,0
THB,INR,0.35,-0.004583949305683706,696.668946150975,-3.193495132000161,0
KRW,INR,0.3,0.008173275789823181,184.85654582370162,1.5108835305712,0
KRW,INR,0.3,0.048211710660313295,1223.416835004026,58.98301846617036,0
EUR,INR,0.15,0.03098368895763772,847.2880096844838,26.252108149599984,1
USD,INR,0.15,-0.01786189567178364,427.18820013945214,-7.630391063107923,0
EUR,INR,0.15,0.0044686594103557,477.1467235510453,2.132206196316768,0
GBP,INR,0.2,0.0861165592560041,431.7158799045532,37.17788615355841,1
EUR,INR,0.15,0.030939067583959312,250.54174985572547,7.751528131389718,0
AED,INR,0.4,0.01931239274475,4532.127713701577,87.52623037637073,0
EUR,INR,0.15,0.09936795256076171,254.86324536257456,25.32523887467008,1
THB,INR,0.35,0.019992198793816043,304.4088586140149,6.085802416010027,0
USD,INR,0.15,-0.0199024307956095,634.1676262661075,-12.621477294577154,0
EUR,INR,0.15,0.06751025213617426,2417.5736101242555,163.21100397724953,0
USD,INR,0.15,0.05528437571662454,1405.654947958589,77.71075627087495,0
EUR,INR,0.15,-0.005559454874770076,1180.5172819705206,-6.563032558001331,0
KRW,INR,0.3,0.02491609583834281,1674.7811229602926,41.72900696792605,0
USD,INR,0.15,0.004774418567849368,239.6969590672771,1.1444136120278379,0
KRW,INR,0.3,0.03749762377294707,237.525110493177,8.906627229900833,0
GBP,INR,0.2,-0.002866038730453678,175.51630352832166,-0.5030365237382334,0
AED,INR,0.4,0.0399223737950604,734.8722077860435,29.337842970835723,0
KRW,INR,0.3,0.032528559042121596,1447.9970282248207,47.10125682542769,1
KRW,INR,0.3,0.038159171524890144,1704.1808196168836,65.03012820518853,0
GBP,INR,0.2,0.05317409628083513,411.7583208123705,21.89487659531199,0
GBP,INR,0.2,-0.025459143323325793,80.40122606417552,-2.046946337738962,0
AED,INR,0.4,0.04621065228441525,405.77897500198566,18.75131111814319,1
AED,INR,0.4,0.04068496489376436,14326.111680594977,582.8573507891541,1
GBP,INR,0.2,0.00450649241492808,454.7800458937612,2.049462827280879,0
EUR,INR,0.15,0.05077322953157351,2095.8792164000006,106.41455652473165,0
KRW,INR,0.3,-0.014808570996871268,1056.8639451964123,-15.650644766474535,0
AED,INR,0.4,0.012039075874609138,3190.2959128232383,38.40821455693439,0
AED,INR,0.4,0.034911218778901826,70.82103488808063,2.4724486431260218,1
KRW,INR,0.3,0.02932749853847179,1917.2726089496246,56.228809636822106,0
GBP,INR,0.2,0.056545144591740794,182.7230825968552,10.332103125687773,0
USD,INR,0.15,0.01759450773726264,127.4813591588704,2.2429717600775025,0
KRW,INR,0.3,-0.003194421606148483,1678.6191338833794,-5.36221722977132,0
THB,INR,0.35,-0.00028552431648425775,1254.5078395870798,-0.35819249342224385,0
AED,INR,0.4,0.022840002664242916,350.99044202802156,8.016622631043811,0
KRW,INR,0.3,0.032730404161328185,3690.944927929057,120.80611922832236,0
GBP,INR,0.2,-0.03,548.3501870612723,-16.450505611838167,0
THB,INR,0.35,0.050402007503091414,200.50209404761412,10.105708048573387,1
EUR,INR,0.15,0.00749614808800118,520.917406183323,3.904874018367651,0
EUR,INR,0.15,0.03215825490153974,289.6884776516849,9.315875906361882,0
KRW,INR,0.3,0.0024042288003446027,4366.537996610234,10.498156409249347,0
AED,INR,0.4,0.06608706293418169,542.8857752405531,35.87772639439445,1
USD,INR,0.15,-0.024848409109552966,1921.4866756510942,-47.74588701513329,1
GBP,INR,0.2,0.011674767930621797,1235.3715589277335,14.422676258571759,0
AED,INR,0.4,0.0053108950089710005,352.5303744471606,1.8722518061621034,1
THB,INR,0.35,-0.010943699539843999,1384.3303508500253,-15.149695423589502,0
THB,INR,0.35,0.011999834513978585,1009.779571109512,12.117187748910414,0
THB,INR,0.35,0.031190867852817206,546.1997252700933,17.036443452144542,1
GBP,INR,0.2,-0.015395545474459925,716.2403677833648,-11.026911152852694,0
KRW,INR,0.3,0.045963562112807256,855.5818420024772,39.32558913747091,0
THB,INR,0.35,0.007933805374045276,245.96265031314107,1.9514197968688176,0
THB,INR,0.35,0.020106429875336305,230.25363323402684,4.629578530161366,0
THB,INR,0.35,-0.03,198.01111279524326,-5.940333383857298,0
AED,INR,0.4,0.03361227430977993,290.88416099563227,9.777278211755378,0
GBP,INR,0.2,-0.006181015949701165,619.7659012545768,-3.830782920735456,0
THB,INR,0.35,0.03518382009173532,360.4945133624825,12.683574102203258,1
EUR,INR,0.15,-0.026153200814004053,745.453308875885,-19.49599008449481,0
AED,INR,0.4,-0.0024374664601285023,291.1375367770339,-0.7096379811784485,0
AED,INR,0.4,0.03207774442867898,605.8275433179746,19.433581102408432,0
THB,INR,0.35,-0.002960072485388047,2833.303260201659,-8.386783023283181,0
THB,INR,0.35,0.00682171395870006,232.14861750165744,1.5836514645039776,0
USD,INR,0.15,-0.03,846.2223623666553,-25.386670870999655,0
EUR,INR,0.15,-0.013584576234248394,172.65894625138154,-2.3454986178768884,0
THB,INR,0.35,0.011696387763185084,1850.716999244233,21.646703663078863,0
KRW,INR,0.3,-0.020720010463803437,858.5919724376773,-17.790034653046305,0
USD,INR,0.15,0.0735916973825382,828.2941053761372,60.955569146580885,0
AED,INR,0.4,-0.0037672892882578256,2065.5412356031597,-7.781491371342617,0
GBP,INR,0.2,0.010605486416818952,3621.5763523937,38.40857881278411,0
THB,INR,0.35,-0.016559838203671996,1112.0589840888783,-18.415516849451677,0
GBP,INR,0.2,-0.011548009450395575,1028.9098563361808,-11.88186074457537,0
AED,INR,0.4,0.054823064783271834,870.2202440645146,47.70814081606351,0
KRW,INR,0.3,0.0702687884474666,607.9192489953141,42.7177491007945,1
EUR,INR,0.15,0.014211524406740356,3232.8424435976035,45.94361929033347,0
USD,INR,0.15,-0.0231984128442113,2440.148840099276,-56.607580193946355,0
KRW,INR,0.3,0.011744480337469946,2322.555529566069,27.277207749670794,0
AED,INR,0.4,0.06852713750025807,383.40455985045526,26.273616991098073,1
USD,INR,0.15,0.03680501798479744,58.229456883372926,2.143136207837528,1
KRW,INR,0.3,0.058596922327715094,94.869902251107,5.55908429344604,0
THB,INR,0.35,0.02009325225841524,646.1070953584768,12.982392852989825,0
USD,INR,0.15,0.04288168249283825,950.2941562429022,40.75021228280775,1
USD,INR,0.15,-5.166861291676546e-05,1247.775460376511,-0.06447082726923277,0
USD,INR,0.15,-0.03,773.5701546267758,-23.207104638803273,0
AED,INR,0.4,0.09600389137437372,136.98910317738407,13.151486980914454,1
GBP,INR,0.2,0.0270854626155856,326.0460104866909,8.831107027998096,0
EUR,INR,0.15,0.020245466423212816,497.9455902142126,10.081140727268728,0
USD,INR,0.15,0.04672345280565849,169.6264173381196,7.925531905090563,1
GBP,INR,0.2,0.013520710663193748,2491.6916296110094,33.68944158587218,0
USD,INR,0.15,0.007556923673227031,3619.355502977751,27.35119328227709,0
THB,INR,0.35,0.07161931156991551,835.9757585670194,59.872008317707824,1
GBP,INR,0.2,0.02282764495440207,487.1363127523514,11.120174791907242,0
KRW,INR,0.3,0.035080329993475594,7849.637763048985,275.367883057006,0
EUR,INR,0.15,0.026484514654673788,418.31215632997254,11.07879443454935,0
GBP,INR,0.2,-0.03,1253.8368907997442,-37.61510672399233,0
GBP,INR,0.2,-0.016342060478658854,184.68219705244275,-3.0180876335626112,0
GBP,INR,0.2,0.0010724407548065047,1725.47922344335,1.8504742407925279,0
GBP,INR,0.2,0.028357616889037422,305.1496846902006,8.653317852255277,0
GBP,INR,0.2,0.031308783922361805,292.533194393702,9.158858573390678,0
AED,INR,0.4,-0.013183828354764353,885.4028855088715,-11.672999667362037,0
AED,INR,0.4,-0.018010566497790426,582.9344483702212,-10.498979646224647,0
USD,INR,0.15,0.06263006003020026,174.921042697524,10.95531540469115,0
USD,INR,0.15,0.024497724186798013,2806.210879856009,68.74578014470428,0
EUR,INR,0.15,0.051019422443623924,37.21438120560546,1.8986562357068437,1
GBP,INR,0.2,0.004809223675440525,81.45303129059651,0.39172584651913467,0
THB,INR,0.35,-0.005566234043361299,840.1067325160357,-4.676230694587782,0
THB,INR,0.35,0.06371625687377741,378.6216362267658,24.124353431794518,1
USD,INR,0.15,0.05229318805472148,55.621750915735305,2.908638680569423,1
GBP,INR,0.2,-0.012358315577210495,297.88507751466193,-3.681357793668002,0
AED,INR,0.4,0.01744802663149507,940.5632271651533,16.41097223618254,0
THB,INR,0.35,0.01797936276047951,3322.7250891918447,59.74047973192682,0
GBP,INR,0.2,-0.0045194447125992895,1852.8043863993526,-8.373646987593325,0
THB,INR,0.35,0.06362404485237876,49.666811575402555,3.1600034473480565,1
THB,INR,0.35,0.04972614052448516,761.8586846066632,37.884292010550354,1
USD,INR,0.15,0.0352057631581338,108.15254982480587,3.807593054080381,1
EUR,INR,0.15,0.018596120578107486,1673.5072215328812,31.120742079959097,0
AED,INR,0.4,0.03303119212275863,346.94047181796776,11.45985737977982,0
EUR,INR,0.15,0.013621691616438884,318.0703427109033,4.332656120742954,0
KRW,INR,0.3,0.03690929988102951,1354.0052154252182,49.97538453660735,0
EUR,INR,0.15,0.004721744029307639,203.44273553462267,0.9606045218166176,0
EUR,INR,0.15,-0.03,226.91435265814528,-6.807430579744358,0
THB,INR,0.35,0.040660128596759604,2666.4830211582207,108.41954254136931,0
KRW,INR,0.3,0.011389388999953998,14132.04139635359,160.95531682652413,0
USD,INR,0.15,0.03382841584783113,938.7498077100787,31.756418872288055,0
EUR,INR,0.15,0.015247802241046746,5033.984129181954,76.75719448633436,0
USD,INR,0.15,-0.03,306.5303236202021,-9.195909708606063,0
THB,INR,0.35,0.08793889249989056,525.8242418310698,46.240401476218906,1
GBP,INR,0.2,0.04164269602161752,235.2362156189012,9.795870220293578,0
THB,INR,0.35,0.09667797216132498,444.7556955607867,42.99807875401647,1
EUR,INR,0.15,-0.01359626763559294,178.84082287526212,-2.4315676919817357,0
KRW,INR,0.3,-0.004047141588685719,135.05387008156757,-0.5465821343200701,0
USD,INR,0.15,0.006642281463236305,1759.8254866293291,11.689256208368803,0
USD,INR,0.15,0.042608506071953815,90.46921384802458,3.8547580475684433,0
EUR,INR,0.15,0.0449269875183329,27026.852295646906,1214.2350557463553,0
EUR,INR,0.15,-0.01411010636529231,396.9506784352371,-5.601016294496139,0
AED,INR,0.4,0.04184100830379116,365.797002033571,15.305315399588556,0
USD,INR,0.15,0.034121290827436444,4622.538944710825,157.7269956936292,0
KRW,INR,0.3,0.04786592266450897,7652.701355435181,366.3036112538433,0
EUR,INR,0.15,0.06097830093355609,1098.6357855583253,66.99294354814936,1
AED,INR,0.4,-0.017453636950771165,430.8786056132321,-7.520398752227863,0
KRW,INR,0.3,0.008985704331370614,161.67761031274773,1.4527872032729074,0
KRW,INR,0.3,0.027423860112768393,445.59773799742163,12.220010033407313,0
EUR,INR,0.15,-0.011551247035112342,745.4587943655869,-8.610978688213907,0
USD,INR,0.15,-0.028491662981832998,111.77272450096162,-3.184590797042666,0
GBP,INR,0.2,0.014582505302624829,161.36170701164724,2.35305794813794,0
KRW,INR,0.3,0.0829768424142282,369.10215340086114,30.62693121749554,1
USD,INR,0.15,-0.009694593797705974,315.76014232697935,-3.0611663173658896,0
THB,INR,0.35,-0.01786713403149949,1628.6580116460955,-29.099450985556246,0
USD,INR,0.15,0.03403554213418857,74.46514352258546,2.534461529891357,0
AED,INR,0.4,0.004867822712797476,10948.922144992826,53.29741189804734,0
USD,INR,0.15,-0.012552156646293553,2375.0446506920266,-29.811932497427872,0
GBP,INR,0.2,-0.020738739861310425,1207.1760499089019,-25.035310065865005,0
AED,INR,0.4,0.07592713986286377,1657.2705806591305,125.83181516831526,1
GBP,INR,0.2,0.016647157451483326,5557.702265989881,92.51994469039921,0
EUR,INR,0.15,0.07143796184614233,4697.621162918778,335.5884814042225,1
AED,INR,0.4,0.02553929724640127,426.8649115358546,10.901829859772974,0
EUR,INR,0.15,0.010469507607911231,1457.465513163673,15.258946278335321,0
EUR,INR,0.15,0.016381834685339075,2333.3868121394835,38.22515701341936,0
KRW,INR,0.3,0.07683777425991196,2096.8688293825107,161.1187337647392,0
USD,INR,0.15,0.07789866430782205,481.22635991032513,37.48689066672957,0
USD,INR,0.15,-0.03,85.20606791192644,-2.556182037357793,0
EUR,INR,0.15,0.014076526685735401,659.0009218044454,9.276444061704504,0
EUR,INR,0.15,0.011537368275688874,2112.6678207594914,24.374626692299305,1
USD,INR,0.15,0.032136473972508454,1714.6441239664462,55.102616261962254,0
GBP,INR,0.2,0.033799009087745045,2493.3610902626842,84.27313414881836,0
KRW,INR,0.3,0.03711317616237721,1197.4250030133858,44.440245078070845,0
THB,INR,0.35,0.03382812613440217,1231.148194154133,41.64743640198746,0
GBP,INR,0.2,0.0853783525396799,1235.7260172303268,105.5042515415454,1
THB,INR,0.35,0.07633539136572363,1191.7221675135781,90.97057805635745,1
THB,INR,0.35,-0.009176362664266914,857.6366241207533,-7.869984697089597,0
THB,INR,0.35,0.03404635890512347,171.93084510549826,5.8536192593229845,0
GBP,INR,0.2,0.06273611486606148,1705.3410211526523,106.98647018883938,0
AED,INR,0.4,-0.03,859.1576640429006,-25.774729921287015,0
THB,INR,0.35,0.026481141710810126,2048.952908195836,54.258612320710455,0
EUR,INR,0.15,0.09434599447995734,2930.282422092587,276.4604092194632,1
EUR,INR,0.15,-0.029815027108590214,267.98750237994665,-7.990054648221494,0
GBP,INR,0.2,0.011488824207840384,441.30432490194835,5.070067810958162,0
THB,INR,0.35,-0.00016155553073404078,126.54014723901703,-0.02044326064636306,0
THB,INR,0.35,0.060278749892656566,2218.200207184708,133.710335500726,1
GBP,INR,0.2,0.015480791693874339,3124.794610150709,48.3742944458844,0
EUR,INR,0.15,0.030178064915932758,206.79843199051578,6.2407765051228905,0
EUR,INR,0.15,0.023094277745822345,82.614353217396,1.907918818994015,0
EUR,INR,0.15,0.034141899594442235,1935.071583967777,66.06701972788615,1
GBP,INR,0.2,0.023905439474937566,1762.851129273371,42.14173097416991,0
THB,INR,0.35,-0.005654750805539165,677.5306405576373,-3.831266935470766,0
GBP,INR,0.2,-0.011461248509367148,2567.5446323847646,-29.427267090653505,0
USD,INR,0.15,0.014622520423224422,187.99998930086065,2.749033683117808,0
KRW,INR,0.3,0.016564033225048125,839.081544001309,13.898574573362362,0
AED,INR,0.4,0.02508215084184491,542.6361692182189,13.610482248572247,0
USD,INR,0.15,0.057705833762664825,7172.647897216131,413.9036271948815,1
THB,INR,0.35,0.021537810125395226,1966.8269742786317,42.36114592151877,0
AED,INR,0.4,0.014787673469818267,722.0141630927026,10.676909684398998,0
EUR,INR,0.15,0.07391956196775536,803.7601768928058,59.41360020304177,1
THB,INR,0.35,0.08155199024198995,2820.4770734404788,230.0155187709743,1
KRW,INR,0.3,-0.024882499725541046,641.4902595311157,-15.961881206720241,1
THB,INR,0.35,0.017203155918192607,244.5446182197032,4.206939196188439,0
USD,INR,0.15,0.0408780455487132,452.9988663162336,18.51770829079044,0
KRW,INR,0.3,0.04702933169246418,8304.62037471483,390.56074618245987,1
GBP,INR,0.2,0.03427353328442153,4549.187255061028,155.91672080340035,0
